address_oracle_agreement,candidate_evaluations,dataset,exact_noun_route_accuracy,mean_oracle_regret,mean_prefix_entropy,mean_prefix_margin,method,model_forward_equivalent_prefix_tokens,noun_support_accuracy,oracle_story_mean_nll,order,stage,story_count,story_mean_nll,suffix_token_accuracy,token_count,token_mean_nll
0.19791666666666666,384,sentinel,,0.08413300723901805,,,sequential_lora,42632,,1.6405083739499486,blocked,92,192,1.7246413811889667,0.5833796039237461,21612,1.7552741128119103
1.0,192,sentinel,,0.0,,,base,21316,,1.6606013937332555,blocked,93,192,1.6606013937332555,0.6000832870627429,21612,1.6886768820284472
0.359375,2112,sentinel,,0.06009291942917936,2.3917215491334596,0.11511988006532192,log_t,234476,0.734375,1.5619520604924535,blocked,93,192,1.6220449799216328,0.601286322413474,21612,1.6550273997197211
0.171875,384,sentinel,,0.08802888588545575,,,sequential_lora,42632,,1.641526836230822,blocked,93,192,1.7295557221162776,0.5830094392004442,21612,1.76030807576311
1.0,192,sentinel,,0.0,,,base,21316,,1.6606013937332555,blocked,94,192,1.6606013937332555,0.6000832870627429,21612,1.6886768820284472
0.359375,2304,sentinel,,0.05954960748681965,2.479069594293833,0.11470799427479506,log_t,255792,0.7395833333333334,1.5613206011011826,blocked,94,192,1.6208702085880022,0.6013788635942995,21612,1.6540301077325719
0.14583333333333334,384,sentinel,,0.09368776791307885,,,sequential_lora,42632,,1.6419991664956264,blocked,94,192,1.7356869344087054,0.580094392004442,21612,1.7669880293528946
1.0,192,sentinel,,0.0,,,base,21316,,1.6606013937332555,blocked,95,192,1.6606013937332555,0.6000832870627429,21612,1.6886768820284472
0.4322916666666667,1536,sentinel,,0.04722012007158428,2.073279082775116,0.12093887260804574,log_t,170528,0.765625,1.5614519809469238,blocked,95,192,1.6086721010185083,0.6023968165833796,21612,1.642714173975155
0.17708333333333334,384,sentinel,,0.0881663307940412,,,sequential_lora,42632,,1.638557562245459,blocked,95,192,1.7267238930395001,0.584952803997779,21612,1.757796685783461
1.0,192,sentinel,,0.0,,,base,21316,,1.6606013937332555,blocked,96,192,1.6606013937332555,0.6000832870627429,21612,1.6886768820284472
0.4322916666666667,1728,sentinel,,0.04779223994798736,2.1915324106812477,0.11971746819714706,log_t,191844,0.7708333333333334,1.5605510762164538,blocked,96,192,1.6083433161644412,0.6024893577642051,21612,1.6423796201533307
0.15625,384,sentinel,,0.08733242396445583,,,sequential_lora,42632,,1.6413899609633649,blocked,96,192,1.7287223849278206,0.5847214510457154,21612,1.7588241332860957
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,97,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.4230769230769231,1872,sentinel,,0.04941908762725263,2.1910563042530646,0.11308361503940362,log_t,209889,0.7451923076923077,1.5802696474773545,blocked,97,208,1.6296887351046072,0.6017766497461929,23640,1.6575156809714846
0.2403846153846154,416,sentinel,,0.06748532247054617,,,sequential_lora,46642,,1.6607524137702177,blocked,97,208,1.728237736240764,0.5887055837563452,23640,1.754433369515511
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,98,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.41346153846153844,2080,sentinel,,0.05006069245015986,2.296518395726497,0.10735913165486775,log_t,233210,0.75,1.579984855744854,blocked,98,208,1.6300455481950138,0.6012690355329949,23640,1.659287376129486
0.1971153846153846,416,sentinel,,0.07466445431062436,,,sequential_lora,46642,,1.6659406806425545,blocked,98,208,1.740605134953179,0.5827834179357022,23640,1.7668548278195402
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,99,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.40865384615384615,1872,sentinel,,0.052418394188888225,2.1908215502133737,0.10869764221402314,log_t,209889,0.75,1.5807633253588298,blocked,99,208,1.633181719547718,0.6011421319796955,23640,1.6605241958663346
0.1778846153846154,416,sentinel,,0.08090618102648345,,,sequential_lora,46642,,1.6672950779365519,blocked,99,208,1.748201258963035,0.5816835871404399,23640,1.7740058507612715
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,100,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.40865384615384615,2080,sentinel,,0.052630224048952415,2.2963277090054293,0.10730252959407292,log_t,233210,0.75,1.5804095530584825,blocked,100,208,1.633039777107435,0.601015228426396,23640,1.6604817717208475
0.20673076923076922,416,sentinel,,0.08805511554919856,,,sequential_lora,46642,,1.667656293410715,blocked,100,208,1.7557114089599137,0.5825296108291033,23640,1.7814307990614735
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,101,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.3942307692307692,2080,sentinel,,0.05433668833262368,2.2962686706047792,0.1066938524062817,log_t,233210,0.7451923076923077,1.5791289352962843,blocked,101,208,1.633465623628908,0.6008037225042301,23640,1.660487931876013
0.20192307692307693,416,sentinel,,0.08453654809534407,,,sequential_lora,46642,,1.6692176645277004,blocked,101,208,1.7537542126230445,0.585321489001692,23640,1.779633273892798
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,102,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.3798076923076923,2288,sentinel,,0.05530617668284808,2.391822038934781,0.10587137163831638,log_t,256531,0.7451923076923077,1.5781518492295217,blocked,102,208,1.6334580259123697,0.6006345177664975,23640,1.660482049109367
0.18269230769230768,416,sentinel,,0.08728712780075638,,,sequential_lora,46642,,1.6673068499137935,blocked,102,208,1.7545939777145496,0.5816835871404399,23640,1.7788734090308045
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,103,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.40384615384615385,1872,sentinel,,0.05325976008200505,2.1906919869092794,0.11120678599064167,log_t,209889,0.7451923076923077,1.5782540827656057,blocked,103,208,1.6315138428476106,0.6024111675126903,23640,1.6587997261441096
0.17307692307692307,416,sentinel,,0.07766087142538453,,,sequential_lora,46642,,1.667584781764734,blocked,103,208,1.7452456531901186,0.5854060913705583,23640,1.769334553623361
1.0,208,sentinel,,0.0,,,base,23321,,1.6800502586743211,blocked,104,208,1.6800502586743211,0.5995346869712352,23640,1.700973670494738
0.40384615384615385,2080,sentinel,,0.05303767895683212,2.2963340351214776,0.11034096376254009,log_t,233210,0.75,1.5778726140283115,blocked,104,208,1.6309102929851436,0.6027072758037225,23640,1.6583373503031464
0.22115384615384615,416,sentinel,,0.07990448939185751,,,sequential_lora,46642,,1.6673651438011983,blocked,104,208,1.7472696331930555,0.5829526226734348,23640,1.7727580680056474
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,105,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.39732142857142855,2240,sentinel,,0.05340069107664193,2.294098285692079,0.13333125332636492,log_t,248090,0.7678571428571429,1.555141820281532,blocked,105,224,1.6085425113581737,0.6044532803180914,25150,1.6456108188060359
0.19642857142857142,448,sentinel,,0.07667442302051523,,,sequential_lora,49618,,1.6437572190050687,blocked,105,224,1.7204316420255839,0.5856461232604374,25150,1.7550994437731522
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,106,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.38839285714285715,2464,sentinel,,0.05325157903148992,2.3887396369661604,0.10516719413655144,log_t,272899,0.7723214285714286,1.5539860957806353,blocked,106,224,1.6072376748121253,0.6044532803180914,25150,1.6444975506003288
0.18303571428571427,448,sentinel,,0.08826210000160506,,,sequential_lora,49618,,1.6448537161787846,blocked,106,224,1.7331158161803895,0.5843339960238568,25150,1.7660630308420473
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,107,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.38839285714285715,2240,sentinel,,0.05181543494616244,2.29302297851869,0.10567279798643929,log_t,248090,0.7633928571428571,1.5544470070893885,blocked,107,224,1.606262442035551,0.6056063618290258,25150,1.6425210776812513
0.1875,448,sentinel,,0.08131461597096497,,,sequential_lora,49618,,1.644869993819883,blocked,107,224,1.7261846097908478,0.5840556660039762,25150,1.7588704087957
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,108,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.3705357142857143,2464,sentinel,,0.053161728204798406,2.388343454471656,0.10520022814827305,log_t,272899,0.7633928571428571,1.5539937469159686,blocked,108,224,1.6071554751207668,0.6052087475149105,25150,1.643112490143975
0.17410714285714285,448,sentinel,,0.08627122633916749,,,sequential_lora,49618,,1.645215339880538,blocked,108,224,1.7314865662197054,0.5854870775347912,25150,1.7663036035875204
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,109,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.375,2464,sentinel,,0.05083470386168321,2.3883856034704616,0.1061180021081652,log_t,272899,0.7723214285714286,1.5540175262416203,blocked,109,224,1.6048522301033032,0.6054870775347913,25150,1.641529069676788
0.13392857142857142,448,sentinel,,0.09450828543804815,,,sequential_lora,49618,,1.6460099137372346,blocked,109,224,1.7405181991752827,0.5822664015904573,25150,1.7757880104322794
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,110,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.36607142857142855,2688,sentinel,,0.052943923581591106,2.475667253136635,0.10457401270312923,log_t,297708,0.7678571428571429,1.5531853539849065,blocked,110,224,1.6061292775664975,0.6048508946322068,25150,1.6431054160419563
0.12946428571428573,448,sentinel,,0.0924311921865266,,,sequential_lora,49618,,1.6459937863868948,blocked,110,224,1.7384249785734216,0.5829025844930418,25150,1.7730580693921796
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,111,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.4330357142857143,2016,sentinel,,0.0446322816649712,2.1876528933644295,0.11233945137688092,log_t,223281,0.78125,1.5555297956431846,blocked,111,224,1.6001620773081557,0.6054075546719682,25150,1.6391423041493471
0.12053571428571429,448,sentinel,,0.09938952633224306,,,sequential_lora,49618,,1.646520436417939,blocked,111,224,1.7459099627501822,0.5823061630218688,25150,1.7801498365686617
1.0,224,sentinel,,0.0,,,base,24809,,1.6656287295976513,blocked,112,224,1.6656287295976513,0.6013916500994035,25150,1.6951572774655776
0.42857142857142855,2240,sentinel,,0.044953567265772924,2.293452216046197,0.11172163672745228,log_t,248090,0.78125,1.5552085100423827,blocked,112,224,1.6001620773081557,0.6054075546719682,25150,1.6391423041493471
0.10714285714285714,448,sentinel,,0.09120039757788553,,,sequential_lora,49618,,1.6459697797916994,blocked,112,224,1.7371701773695851,0.5805566600397615,25150,1.7722313826695588
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,113,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.44583333333333336,2400,sentinel,,0.045209224337570394,2.292801779508591,0.11948905438184738,log_t,262840,0.7791666666666667,1.5468047161279936,blocked,113,240,1.5920139404655638,0.6052611828279796,26648,1.6314955020373163
0.175,480,sentinel,,0.09006818861585322,,,sequential_lora,52568,,1.6375053384710592,blocked,113,240,1.7275735270869126,0.5845091564094866,26648,1.7614572716704076
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,114,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.43333333333333335,2640,sentinel,,0.04634299208380481,2.3879010677337646,0.10527555197477341,log_t,289124,0.7833333333333333,1.5460566360950487,blocked,114,240,1.5923996281788535,0.6055238667066947,26648,1.6319392500464818
0.12916666666666668,480,sentinel,,0.10218745980747454,,,sequential_lora,52568,,1.6399904570317099,blocked,114,240,1.7421779168391844,0.5848093665565897,26648,1.7720696911801808
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,115,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.42083333333333334,2400,sentinel,,0.04695451034918482,2.2921328554550806,0.10554884697000186,log_t,262840,0.7875,1.5456324955568694,blocked,115,240,1.5925870059060543,0.6051861302912038,26648,1.6324950967311715
0.1625,480,sentinel,,0.09975183000082413,,,sequential_lora,52568,,1.6390182636631656,blocked,115,240,1.7387700936639898,0.5848468928249775,26648,1.7702604520789713
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,116,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.42916666666666664,2640,sentinel,,0.04600551827525743,2.3876782963673273,0.1045933614174525,log_t,289124,0.7916666666666666,1.545284621993594,blocked,116,240,1.5912901402688513,0.6055989192434704,26648,1.6317091980913816
0.12916666666666668,480,sentinel,,0.10802847042167962,,,sequential_lora,52568,,1.641233125692033,blocked,116,240,1.7492615961137126,0.5832707895526869,26648,1.7781516864327689
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,117,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.4125,2640,sentinel,,0.0473929080483524,2.387266621987025,0.10365535790721575,log_t,289124,0.7833333333333333,1.5450929214456102,blocked,117,240,1.5924858294939626,0.6055238667066947,26648,1.6325405180830026
0.14583333333333334,480,sentinel,,0.10031302391984663,,,sequential_lora,52568,,1.6400677385063227,blocked,117,240,1.7403807624261696,0.5851095767036926,26648,1.771048194543981
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,118,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.4083333333333333,2880,sentinel,,0.047578584011663955,2.4746592015028,0.10315636893113454,log_t,315408,0.7875,1.544716001992715,blocked,118,240,1.5922945860043791,0.6054488141699189,26648,1.6324423414492026
0.125,480,sentinel,,0.09694535687832802,,,sequential_lora,52568,,1.6397716619047595,blocked,118,240,1.7367170187830878,0.5848093665565897,26648,1.7662080084372125
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,119,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.44166666666666665,2400,sentinel,,0.04916883598356839,2.2922096649805703,0.13081104755401612,log_t,262840,0.7791666666666667,1.5434332397720134,blocked,119,240,1.5926020757555819,0.60631191834284,26648,1.6324631306045014
0.1125,480,sentinel,,0.10030224564614867,,,sequential_lora,52568,,1.6417684944399744,blocked,119,240,1.742070740086123,0.5871359951966376,26648,1.7714927909754303
1.0,240,sentinel,,0.0,,,base,26284,,1.6649588612335113,blocked,120,240,1.6649588612335113,0.6021089762833984,26648,1.6909470551008936
0.43333333333333335,2640,sentinel,,0.05021603785469667,2.387825525800387,0.13040019795298577,log_t,289124,0.7791666666666667,1.5428539250785875,blocked,120,240,1.5930699629332843,0.6062368658060643,26648,1.6328511051285628
0.14583333333333334,480,sentinel,,0.10137648176450843,,,sequential_lora,52568,,1.6401142385618412,blocked,120,240,1.7414907203263497,0.5845466826778745,26648,1.774249538828467
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,121,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.421875,2816,sentinel,,0.04866868324386829,2.3877837704494596,0.12857021973468363,log_t,305459,0.7734375,1.5204155940925261,blocked,121,256,1.5690842773363944,0.6088994637593664,28159,1.614809523607893
0.265625,512,sentinel,,0.060414946545945196,,,sequential_lora,55538,,1.610848648550463,blocked,121,256,1.6712635950964083,0.5915337902624382,28159,1.714749497113197
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,122,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.40625,3072,sentinel,,0.05029254738928943,2.474963065236807,0.12120759510435164,log_t,333228,0.78125,1.5196094675373726,blocked,122,256,1.569902014926662,0.6092190773820093,28159,1.6153613651733116
0.26171875,512,sentinel,,0.06618395313536703,,,sequential_lora,55538,,1.6149699070527446,blocked,122,256,1.6811538601881115,0.5906459746439859,28159,1.7230159757218495
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,123,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.41796875,2816,sentinel,,0.05006391496034343,2.3880260325968266,0.1247115524020046,log_t,305459,0.78515625,1.5205935871208762,blocked,123,256,1.5706575020812197,0.608721900635676,28159,1.6157551124703076
0.2578125,512,sentinel,,0.07186722355969846,,,sequential_lora,55538,,1.6140668422808753,blocked,123,256,1.6859340658405737,0.5917468660108669,28159,1.7280564996861671
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,124,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.3984375,3072,sentinel,,0.05180976503195332,2.475508132018149,0.1232437735889107,log_t,333228,0.77734375,1.519658935681142,blocked,124,256,1.5714687007130954,0.6085798501367236,28159,1.6164569896732002
0.22265625,512,sentinel,,0.0700615669475023,,,sequential_lora,55538,,1.6169067427173052,blocked,124,256,1.6869683096648074,0.5900067473987003,28159,1.728642595293102
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,125,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.38671875,3072,sentinel,,0.05196575574669646,2.475178842432797,0.12453381554223597,log_t,333228,0.77734375,1.519770272191462,blocked,125,256,1.5717360279381587,0.6080116481409141,28159,1.6167042764514477
0.234375,512,sentinel,,0.07446557918282956,,,sequential_lora,55538,,1.6203749824789693,blocked,125,256,1.6948405616617988,0.5897936716502716,28159,1.735865565117476
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,126,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.3828125,3328,sentinel,,0.05285706203586485,2.555622990243137,0.12301314412616193,log_t,360997,0.7734375,1.5191321238340347,blocked,126,256,1.5719891858698996,0.6081536986398665,28159,1.616914098754458
0.234375,512,sentinel,,0.07504426409107183,,,sequential_lora,55538,,1.618210819862837,blocked,126,256,1.693255083953909,0.5909300756418907,28159,1.7348902430815971
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,127,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.4296875,2048,sentinel,,0.04895681180557475,2.0693076187744737,0.14260603417642415,log_t,222152,0.765625,1.525462003918979,blocked,127,256,1.5744188157245538,0.6094321531304379,28159,1.618808104108903
0.24609375,512,sentinel,,0.07270167612567394,,,sequential_lora,55538,,1.6192839793816511,blocked,127,256,1.6919856555073252,0.5896516211513193,28159,1.7329610201558834
1.0,256,sentinel,,0.0,,,base,27769,,1.6381402414645816,blocked,128,256,1.6381402414645816,0.6055967896587237,28159,1.6711597398599232
0.421875,2304,sentinel,,0.05011680158509224,2.187756177969277,0.14168973127380013,log_t,249921,0.76171875,1.5247326799553729,blocked,128,256,1.5748494815404652,0.6093611278809616,28159,1.6192148378903843
0.24609375,512,sentinel,,0.07190637886973038,,,sequential_lora,55538,,1.6226136561257676,blocked,128,256,1.6945200349954979,0.5891899570297241,28159,1.7351845037810585
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,129,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.39338235294117646,2448,sentinel,,0.05262702489741428,2.1879697731312584,0.13522590959773345,log_t,267876,0.75,1.5333293059818782,blocked,129,272,1.5859563308792928,0.6067866255757697,30177,1.625180425339587
0.25,544,sentinel,,0.06572262592330018,,,sequential_lora,59528,,1.6264026925226411,blocked,129,272,1.6921253184459413,0.5893229943334327,30177,1.7237843707434466
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,130,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.3897058823529412,2720,sentinel,,0.052298178668330086,2.293722186894978,0.13278103466419613,log_t,297640,0.7536764705882353,1.5327164863764338,blocked,130,272,1.5850146650447638,0.6071511415979057,30177,1.6242596245184924
0.20588235294117646,544,sentinel,,0.0689232691567023,,,sequential_lora,59528,,1.6279932332363902,blocked,130,272,1.6969165023930926,0.5887927892103257,30177,1.7289060167974446
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,131,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.4411764705882353,2448,sentinel,,0.04925514886961907,2.1878990193500236,0.13594317195170066,log_t,267876,0.7610294117647058,1.5346135661919742,blocked,131,272,1.5838687150615933,0.6062895582728568,30177,1.6229361062827765
0.17279411764705882,544,sentinel,,0.07420649188554818,,,sequential_lora,59528,,1.6298010078510554,blocked,131,272,1.7040074997366033,0.5872684494813931,30177,1.7354840461510244
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,132,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.44485294117647056,2720,sentinel,,0.0490542043887724,2.2937887845670475,0.13517212013111396,log_t,297640,0.7610294117647058,1.533595727743025,blocked,132,272,1.5826499321317975,0.6061901448122743,30177,1.621788442531866
0.17647058823529413,544,sentinel,,0.07713092644312575,,,sequential_lora,59528,,1.6325004101670817,blocked,132,272,1.7096313366102074,0.5875666898631408,30177,1.7397789078954635
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,133,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.4338235294117647,2720,sentinel,,0.04979659316317419,2.293802832855898,0.13534390400437749,log_t,297640,0.7647058823529411,1.5339901708502135,blocked,133,272,1.5837867640133876,0.6063558339132452,30177,1.6229930710128095
0.20588235294117646,544,sentinel,,0.07396340722936534,,,sequential_lora,59528,,1.6311269670346011,blocked,133,272,1.7050903742639663,0.5896543725353747,30177,1.7350207121893588
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,134,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.4227941176470588,2992,sentinel,,0.05040907459444416,2.389530106502421,0.13453412581892574,log_t,327404,0.7647058823529411,1.5331610835637128,blocked,134,272,1.583570158158157,0.6064221095536335,30177,1.6228138799794085
0.15808823529411764,544,sentinel,,0.08254903004972027,,,sequential_lora,59528,,1.633007718787793,blocked,134,272,1.715556748837513,0.5862411770553733,30177,1.7446688123546823
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,135,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.40441176470588236,2448,sentinel,,0.05143602004437639,2.187777239610167,0.14354474711067536,log_t,267876,0.75,1.5322180187668046,blocked,135,272,1.583654038811181,0.607217417238294,30177,1.6225625565690645
0.17279411764705882,544,sentinel,,0.07639805953071709,,,sequential_lora,59528,,1.6318370266371969,blocked,135,272,1.7082350861679139,0.5896212347151805,30177,1.7379481078940262
1.0,272,sentinel,,0.0,,,base,29764,,1.6428044750747057,blocked,136,272,1.6428044750747057,0.6038373595784869,30177,1.6706597301355353
0.39338235294117646,2720,sentinel,,0.052984608032768804,2.293688130729339,0.14336255828247352,log_t,297640,0.75,1.531605440955535,blocked,136,272,1.5845900489883038,0.6068860390363522,30177,1.623227317847476
0.18382352941176472,544,sentinel,,0.0708712083454755,,,sequential_lora,59528,,1.6301531495194945,blocked,136,272,1.7010243578649702,0.5893892699738211,30177,1.7322728247458747
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,137,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.4027777777777778,2880,sentinel,,0.04938546123569175,2.2936528200904527,0.13873137657841048,log_t,317640,0.7465277777777778,1.530334219976921,blocked,137,288,1.5797196812126126,0.6082000310607237,32195,1.6183933379209863
0.2013888888888889,576,sentinel,,0.07172597849320453,,,sequential_lora,63528,,1.626479396628609,blocked,137,288,1.6982053751218134,0.5920173940052803,32195,1.7270926250251004
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,138,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.3923611111111111,3168,sentinel,,0.0498370963952452,2.389241290589174,0.1332010899980863,log_t,349404,0.75,1.5301124576095784,blocked,138,288,1.5799495540048236,0.6077341202050007,32195,1.6187359508177308
0.2013888888888889,576,sentinel,,0.0766576028319352,,,sequential_lora,63528,,1.6278504753073253,blocked,138,288,1.7045080781392603,0.5898742040689549,32195,1.7346711535097594
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,139,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.3784722222222222,2880,sentinel,,0.051650192505215145,2.2935241394572787,0.13383071103857624,log_t,317640,0.7638888888888888,1.529822674640477,blocked,139,288,1.5814728671456924,0.6080136667184345,32195,1.620032578681748
0.1701388888888889,576,sentinel,,0.08394615479346021,,,sequential_lora,63528,,1.628562686392358,blocked,139,288,1.7125088411858183,0.5891598074235129,32195,1.7416406483656872
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,140,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.3715277777777778,3168,sentinel,,0.052509242410367175,2.3891921208964453,0.13221869265867603,log_t,349404,0.7604166666666666,1.529261939591815,blocked,140,288,1.5817711820021823,0.6079515452710048,32195,1.6202021965089655
0.15625,576,sentinel,,0.08269620242206632,,,sequential_lora,63528,,1.6281596745711715,blocked,140,288,1.7108558769932378,0.5898120826215251,32195,1.740526887959141
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,141,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.3888888888888889,3168,sentinel,,0.05289256248246149,2.3890117837323084,0.1315017081797123,log_t,349404,0.7604166666666666,1.5291279228973342,blocked,141,288,1.582020485379796,0.6074856344152819,32195,1.6211913786128471
0.14930555555555555,576,sentinel,,0.09067143981924107,,,sequential_lora,63528,,1.6281638393742746,blocked,141,288,1.7188352791935155,0.5893151110420872,32195,1.7484372576046923
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,142,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.3854166666666667,3456,sentinel,,0.053245265693771096,2.4764783821172185,0.1309815560364061,log_t,381168,0.7604166666666666,1.5288109862555797,blocked,142,288,1.5820562519493508,0.6075788165864264,32195,1.6212326960675483
0.1736111111111111,576,sentinel,,0.0886378916705122,,,sequential_lora,63528,,1.6263859174323985,blocked,142,288,1.7150238091029109,0.586209038670601,32195,1.74650619380647
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,143,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.40625,2592,sentinel,,0.04732871502340457,2.1882348408301673,0.13793977453476852,log_t,285876,0.7534722222222222,1.5299805878712285,blocked,143,288,1.577309302894633,0.6078273023761454,32195,1.616693037003163
0.1701388888888889,576,sentinel,,0.08552912960689547,,,sequential_lora,63528,,1.626724135539376,blocked,143,288,1.7122532651462714,0.5865817673551794,32195,1.7436788420922305
1.0,288,sentinel,,0.0,,,base,31764,,1.638650397431486,blocked,144,288,1.638650397431486,0.6049386550706631,32195,1.6658984784254989
0.4027777777777778,2880,sentinel,,0.04790222160136049,2.2940152519279056,0.1379111318124665,log_t,317640,0.7569444444444444,1.5297772164124877,blocked,144,288,1.5776794380138481,0.6074235129678521,32195,1.6172733353391013
0.1388888888888889,576,sentinel,,0.08849057962820552,,,sequential_lora,63528,,1.626775434581803,blocked,144,288,1.7152660142100087,0.5857431278148781,32195,1.7471085009135747
1.0,304,sentinel,,0.0,,,base,33270,,1.6358848289700507,blocked,145,304,1.6358848289700507,0.6061082283172721,33725,1.6640558727482144
0.40131578947368424,3040,sentinel,,0.049592578790892565,2.2942804553006826,0.13307602448683037,log_t,332700,0.7302631578947368,1.5279798393411739,blocked,145,304,1.5775724181320665,0.6082134914751668,33725,1.615898206384205
0.23026315789473684,608,sentinel,,0.06681079154034152,,,sequential_lora,66540,,1.621025088091107,blocked,145,304,1.6878358796314485,0.5929132690882135,33725,1.72121232364335
