condition,method,capacity,stage,accuracy,nll,current_examples,historical_available,introductions,current_reviews,historical_reviews,actual_historical_fraction,actual_historical_fraction_after_introduction,target_historical_fraction_after_introduction,training_forwards,training_backwards,quality_forwards,recompute_forwards,optimizer_steps,mean_batch_size,minimum_batch_size,full_batch_fraction,cumulative_presentations,cumulative_optimizer_steps,training_wall_seconds,cumulative_training_wall_seconds,evaluation_forwards,evaluation_wall_seconds,cumulative_evaluation_wall_seconds,loader_wall_seconds,scheduler_wall_seconds,checkpoint_wall_seconds,peak_vram_bytes,clock_advance,final_clock,historical_due,current_due,never_historically_replayed,quality_0_count,quality_1_count,quality_2_count,quality_3_count,quality_4_count,quality_5_count
uniform_h4096_standard_rho80_unit8,uniform,4096,37,82.16168717047452,0.8590629384752329,632,17558,632,4833,13447,0.7110300338409475,0.7356126914660831,0.8,18912,18912,0,0,644,29.366459627329192,8,0.07453416149068323,608408,50054,62.556031469255686,3034.4369843695313,4552,10.578757828101516,202.76395271904767,25.844901271164417,0.5008970350027084,4.420898772776127,4195308032,0,50055,,,1109,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,38,82.47071352502662,0.8060005849013937,575,18190,575,4213,13896,0.74373795761079,0.76735324976531,0.8,18684,18684,0,0,588,31.775510204081634,11,0.07142857142857142,627092,50642,60.12363191321492,3094.560616282746,4695,10.647662648931146,213.4116153679788,26.061587501317263,0.44266186095774174,3.9748424123972654,4195332608,0,50643,,,1085,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,39,82.53275109170306,0.81209369454918,459,18765,459,3785,13976,0.7670691547749725,0.7868926299194865,0.8,18220,18220,0,0,595,30.6218487394958,11,0.06890756302521009,645312,51237,60.832314817234874,3155.392931099981,4809,11.040465500205755,224.45208086818457,26.54355795122683,0.45970054529607296,4.394770743325353,4195357184,0,51238,,,994,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,40,82.49444107539924,0.816245856558578,554,19224,554,4154,13892,0.7468817204301075,0.7698104843178544,0.8,18600,18600,0,0,538,34.572490706319705,8,0.10408921933085502,663912,51775,58.35759464837611,3213.750525748357,4947,12.109640412032604,236.56172128021717,24.843187732622027,0.43234928138554096,4.121001100167632,4195381760,0,51776,,,1024,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,41,82.513443537144,0.8358921724155973,297,19778,297,2681,14594,0.8305258365581607,0.8448046309696092,0.8,17572,17572,0,0,558,31.491039426523297,7,0.03942652329749104,681484,52333,56.09337634406984,3269.843902092427,5021,12.113895630463958,248.67561691068113,24.03830142132938,0.4219983387738466,4.171311467885971,4195406336,0,52334,,,790,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,42,82.10199728524336,0.8761052670911958,548,20075,548,4322,13706,0.7378337639965546,0.7602618149545152,0.8,18576,18576,0,0,504,36.857142857142854,15,0.11507936507936507,700060,52837,58.02141868509352,3327.8653207775205,5157,12.041342241689563,260.7169591523707,25.20847175642848,0.4079159162938595,3.7862571105360985,4195430912,0,52838,,,942,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,43,81.87702265372168,0.871518618725648,382,20623,382,2909,14621,0.8162684234033051,0.8340559041642898,0.8,17912,17912,0,0,479,37.39457202505219,16,0.07515657620041753,717972,53316,55.28920508734882,3383.1545258648694,5253,12.172294188290834,272.8892533406615,23.87391499057412,0.385805306956172,3.737427154555917,4195455488,0,53317,,,840,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,44,81.90011265490048,0.8639039486099165,293,21005,293,2301,14962,0.8522442469810891,0.8667091467300005,0.8,17556,17556,0,0,502,34.97211155378486,8,0.049800796812749,735528,53818,54.88886676542461,3438.043392630294,5326,13.035002725198865,285.9242560658604,23.96856315806508,0.3935339469462633,3.8655213862657547,4195480064,0,53819,,,743,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,45,81.88178972564906,0.8690479568256393,422,21298,422,3095,14555,0.8053895528995131,0.8246458923512748,0.8,18072,18072,0,0,461,39.20173535791757,4,0.1019522776572668,753600,54279,56.37162368558347,3494.4150163158774,5431,13.423136975616217,299.3473930414766,25.309924874454737,0.3847916703671217,3.443792048841715,4195504640,0,54280,,,811,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,46,80.51457358762144,0.8926963993522082,509,21720,509,3621,14290,0.7757871878393051,0.797833733459885,0.8,18420,18420,0,0,414,44.492753623188406,12,0.2028985507246377,772020,54693,55.04254027456045,3549.457556590438,5558,13.406608602032065,312.7540016435087,23.355893602594733,0.37560959346592426,3.3283934257924557,4195529216,0,54694,,,953,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,47,81.07917474872157,0.8847722285647183,451,22229,451,3082,14655,0.8057510446448207,0.8262389355584372,0.8,18188,18188,0,0,410,44.360975609756096,3,0.17073170731707318,790208,55103,54.53916357643902,3603.996720166877,5671,14.011392233893275,326.76539387740195,22.836372192949057,0.370554156601429,3.778963040560484,4195553792,0,55104,,,962,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,48,80.36640165917733,0.9063539435185968,458,22680,458,2907,14851,0.815272288098375,0.8362991327852236,0.8,18216,18216,0,0,395,46.11645569620253,10,0.22278481012658227,808424,55498,53.14213392324746,3657.1388540901244,5786,14.117226764559746,340.8826206419617,22.095929296687245,0.37070635333657265,3.0255216993391514,4195578368,0,55499,,,955,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,49,80.4074702886248,0.8975428808435224,418,23138,418,2745,14893,0.8248227735932654,0.8443701099897948,0.8,18056,18056,0,0,372,48.53763440860215,24,0.25,826480,55870,54.290985682979226,3711.4298397731036,5890,14.399908348917961,355.28252899087965,22.90939898788929,0.3658530842512846,3.5020111966878176,4195602944,0,55871,,,931,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,50,80.91666666666667,0.8950697641152366,444,23556,444,2603,15113,0.8322136563876652,0.8530706705802664,0.8,18160,18160,0,0,373,48.68632707774799,23,0.2386058981233244,844640,56243,54.57305525057018,3766.002895023674,6000,14.75394581258297,370.0364748034626,23.344931166619062,0.3707235548645258,3.1487409342080355,4195627520,0,56244,,,941,,,,,,
srt_h4096_strict_rho80_unit8,srt,4096,1,90.67796610169492,1.0408108346084453,475,0,475,1425,0,0.0,0.0,0.8,1900,1900,0,0,76,25.0,1,0.18421052631578946,1900,76,6.071895943954587,6.071895943954587,118,0.4805348254740238,0.4805348254740238,2.1209400966763496,0.07060731016099453,0.09202175587415695,4194422272,3,80,0.0,9.0,475,298.0,69.0,81.0,58.0,69.0,1325.0
srt_h4096_strict_rho80_unit8,srt,4096,2,90.7258064516129,0.3627022793819418,514,475,514,2226,1216,0.30738119312436807,0.35328297501452643,0.8,3956,3956,0,0,159,24.88050314465409,2,0.1320754716981132,5856,235,13.237037640064955,19.30893358401954,248,0.7663641460239887,1.2468989714980125,4.962975900620222,0.1675078421831131,0.2889445126056671,4194446848,0,239,14.0,17.0,514,825.0,143.0,284.0,218.0,311.0,2175.0
srt_h4096_strict_rho80_unit8,srt,4096,3,90.86294416243655,0.3787177473856801,586,989,586,3064,2650,0.42063492063492064,0.46377318865943296,0.8,6300,6300,0,0,172,36.627906976744185,7,0.26744186046511625,12156,407,19.14807590842247,38.45700949244201,394,0.9842347409576178,2.2311337124556303,8.213705973699689,0.24365993216633797,0.42791452817618847,4194471424,0,411,9.0,31.0,588,1197.0,432.0,716.0,515.0,632.0,2808.0
srt_h4096_strict_rho80_unit8,srt,4096,4,90.70175438596492,0.36451336907631626,704,1575,704,3742,4670,0.5122860903905222,0.5551592962434617,0.8,9116,9116,0,0,223,40.87892376681614,9,0.26905829596412556,21272,630,26.9314207136631,65.38843020610511,570,1.4937496315687895,3.72488334402442,11.794671127572656,0.3506811875849962,0.5323258303105831,4194496000,0,634,19.0,17.0,704,1395.0,478.0,871.0,704.0,966.0,4702.0
srt_h4096_strict_rho80_unit8,srt,4096,5,89.68481375358166,0.4191047763391971,516,2279,516,3437,7227,0.6464221824686941,0.6777006751687922,0.8,11180,11180,0,0,366,30.546448087431695,4,0.13387978142076504,32452,996,35.56031804718077,100.94874825328588,698,1.6446737367659807,5.3695570807904005,15.179395992308855,0.5112728346139193,0.9677554722875357,4194520576,0,1000,23.0,6.0,541,1454.0,563.0,998.0,933.0,1285.0,5947.0
srt_h4096_strict_rho80_unit8,srt,4096,6,88.50855745721272,0.4629087355003732,482,2795,482,3918,8708,0.6643271284711626,0.6896879455092666,0.8,13108,13108,0,0,509,25.7524557956778,2,0.08447937131630648,45560,1505,42.3142450992018,143.26299335248768,818,2.0075607374310493,7.37711781822145,17.526271568611264,0.6049228813499212,1.5438995957374573,4194545152,0,1509,21.0,7.0,482,1548.0,638.0,1081.0,957.0,1458.0,7426.0
srt_h4096_strict_rho80_unit8,srt,4096,7,89.49624866023579,0.45983170685625596,461,3277,461,4399,10092,0.6749598715890851,0.6964322683044648,0.8,14952,14952,0,0,620,24.116129032258065,3,0.0532258064516129,60512,2125,51.53138083778322,194.7943741902709,933,2.2262695133686066,9.603387331590056,21.722480975091457,0.7409576419740915,1.711755558848381,4194569728,0,2129,24.0,1.0,468,1786.0,718.0,1181.0,1084.0,1544.0,8639.0
srt_h4096_strict_rho80_unit8,srt,4096,8,85.74108818011257,0.600379868002229,535,3738,535,4774,11783,0.6893868476480225,0.7116627408346923,0.8,17092,17092,0,0,879,19.444823663253697,4,0.034129692832764506,77604,3004,65.97825817018747,260.7726323604584,1066,2.480381039902568,12.083768371492624,25.966067207977176,0.954038692638278,2.7766272965818644,4194594304,0,3008,9.0,3.0,555,1769.0,675.0,1073.0,973.0,1510.0,11092.0
srt_h4096_strict_rho80_unit8,srt,4096,9,86.58333333333333,0.5879493567450091,529,4273,529,5747,12224,0.6607567567567567,0.6802070001669356,0.8,18500,18500,0,0,1006,18.389662027833,3,0.030815109343936383,96104,4010,70.77676196023822,331.5493943206966,1200,2.755874576047063,14.839642947539687,26.831435337662697,1.025845842435956,3.236693825572729,4194618880,0,4014,19.0,3.0,531,1954.0,788.0,1319.0,1081.0,1576.0,11782.0
srt_h4096_strict_rho80_unit8,srt,4096,10,85.05231689088191,0.6658297738388317,547,4802,547,5827,12198,0.6567951755330605,0.6767267683772538,0.8,18572,18572,0,0,851,21.82373678025852,3,0.0399529964747356,114676,4861,64.90560436062515,396.45499868132174,1338,3.035148248076439,17.874791195616126,25.78846302255988,0.9646068811416626,2.8177814166992903,4194643456,0,4865,23.0,4.0,558,2218.0,930.0,1526.0,1210.0,1807.0,10881.0
srt_h4096_strict_rho80_unit8,srt,4096,11,84.84005563282336,0.7218498383019065,395,5349,395,4695,12874,0.7166555332887998,0.7327679435369117,0.8,17964,17964,0,0,971,18.500514933058703,3,0.02265705458290422,132640,5832,69.69108262658119,466.14608130790293,1438,3.297781052067876,21.172572247684002,25.889564096927643,1.0518787372857332,3.4118756894022226,4194668032,0,5836,15.0,2.0,501,1899.0,750.0,1288.0,1082.0,1678.0,11267.0
srt_h4096_strict_rho80_unit8,srt,4096,12,83.52638352638353,0.7591702071156122,461,5744,461,5404,12363,0.6782422646477946,0.6958406033657905,0.8,18228,18228,0,0,918,19.856209150326798,4,0.037037037037037035,150868,6750,66.42725440487266,532.5733357127756,1554,3.524869415909052,24.697441663593054,24.972565725445747,1.0362988412380219,3.1958421375602484,4194692608,0,6754,10.0,6.0,461,2062.0,808.0,1329.0,1161.0,1642.0,11226.0
srt_h4096_strict_rho80_unit8,srt,4096,13,83.64069006543724,0.7500067449106281,511,6205,511,5402,12515,0.6791295854135012,0.6984986325835798,0.8,18428,18428,0,0,936,19.688034188034187,3,0.03205128205128205,169296,7686,67.58977642841637,600.163112141192,1681,3.7567428555339575,28.45418451912701,25.19391799904406,1.0308152865618467,3.391675556078553,4194717184,0,7690,22.0,3.0,511,2031.0,746.0,1255.0,1006.0,1647.0,11743.0
srt_h4096_strict_rho80_unit8,srt,4096,14,82.68063982349696,0.8116949935198832,526,6716,526,5403,12559,0.6793054954565123,0.699198307538136,0.8,18488,18488,0,0,810,22.82469135802469,7,0.044444444444444446,187784,8496,66.71146027557552,666.8745724167675,1813,4.07976290024817,32.53394741937518,27.369729282334447,1.0066867154091597,3.0821228455752134,4194741760,0,8500,17.0,7.0,649,2232.0,820.0,1478.0,1198.0,1728.0,11032.0
srt_h4096_strict_rho80_unit8,srt,4096,15,82.58164852255054,0.8275101687015496,465,7242,465,4801,12978,0.7113571585178688,0.7299623150908375,0.8,18244,18244,0,0,752,24.26063829787234,8,0.05452127659574468,206028,9248,60.00339239090681,726.8779648076743,1929,4.366284431889653,36.900231851264834,24.32117924466729,0.8915455397218466,2.789624460041523,4194766336,0,9252,21.0,2.0,519,2128.0,875.0,1424.0,1117.0,1676.0,11024.0
srt_h4096_strict_rho80_unit8,srt,4096,16,82.25024248302618,0.8281515147068991,529,7707,529,5159,12812,0.6925405405405406,0.7129263813922431,0.8,18500,18500,0,0,704,26.27840909090909,6,0.061079545454545456,224528,9952,61.85897644050419,788.7369412481785,2062,4.549893647432327,41.45012549869716,26.072919907048345,0.912015562877059,3.059932282194495,4194790912,0,9956,21.0,2.0,560,2225.0,850.0,1338.0,1227.0,1818.0,11042.0
srt_h4096_strict_rho80_unit8,srt,4096,17,82.6782449725777,0.8592024013075201,498,8236,498,5128,12750,0.6938397910317806,0.713167020919566,0.8,18376,18376,0,0,620,29.638709677419357,7,0.06612903225806452,242904,10572,56.88976355828345,845.6267048064619,2188,4.833847146481276,46.28397264517844,23.794581826776266,0.8471264876425266,2.70835105702281,4194815488,0,10576,20.0,3.0,563,2228.0,895.0,1495.0,1230.0,1852.0,10676.0
srt_h4096_strict_rho80_unit8,srt,4096,18,81.99651264167393,0.8914443942970595,423,8734,423,3537,14116,0.7809249834034079,0.7996374553900187,0.8,18076,18076,0,0,654,27.63914373088685,10,0.047400611620795105,260980,11226,57.267005333676934,902.8937101401389,2294,5.048441058024764,51.3324137032032,23.97479804418981,0.9301826152950525,2.859096745029092,4194840064,0,11230,22.0,1.0,443,2017.0,749.0,1267.0,1066.0,1585.0,11392.0
srt_h4096_strict_rho80_unit8,srt,4096,19,82.56346233874324,0.8552871093698594,433,9157,433,3881,13802,0.7618679620225215,0.7805236667986202,0.8,18116,18116,0,0,669,27.079222720478327,6,0.043348281016442454,279096,11895,59.52329404652119,962.41700418666,2403,5.359026422724128,56.69144012592733,25.16450715623796,0.8801993615925312,3.0979945808649063,4194864640,0,11899,18.0,2.0,461,2069.0,734.0,1288.0,1062.0,1611.0,11352.0
srt_h4096_strict_rho80_unit8,srt,4096,20,82.02875399361022,0.8886716632050446,406,9590,406,4096,13506,0.75,0.7672991705488013,0.8,18008,18008,0,0,589,30.573853989813244,11,0.05432937181663837,297104,12484,57.362414229661226,1019.7794184163213,2504,5.559995919466019,62.25143604539335,24.765720335766673,0.8288753032684326,2.8914708122611046,4194889216,0,12488,17.0,6.0,466,2238.0,865.0,1468.0,1209.0,1817.0,10411.0
srt_h4096_strict_rho80_unit8,srt,4096,21,81.98640483383686,0.8819142001929123,579,9996,579,4533,13588,0.7266310160427808,0.7498482423707301,0.8,18700,18700,0,0,509,36.73870333988212,3,0.11394891944990176,315804,12993,53.40843844041228,1073.1878568567336,2648,6.367861818522215,68.61929786391556,21.17745330557227,0.8026947434991598,2.7660730108618736,4194913792,0,12997,26.0,4.0,616,2401.0,1008.0,1624.0,1254.0,1851.0,10562.0
srt_h4096_strict_rho80_unit8,srt,4096,22,81.28612716763006,0.9142479277738143,480,10575,480,3852,13972,0.7633304195804196,0.7838868940754039,0.8,18304,18304,0,0,446,41.04035874439462,6,0.15246636771300448,334108,13439,53.65554352104664,1126.8434003777802,2768,6.462479135021567,75.08177699893713,22.247486874461174,0.8729170355945826,2.3814530707895756,4194938368,0,13443,43.0,8.0,511,2481.0,1051.0,1777.0,1334.0,1924.0,9737.0
srt_h4096_strict_rho80_unit8,srt,4096,23,80.8318890814558,0.9692689493682163,468,11055,468,4251,13537,0.7415096406660824,0.7610186642680459,0.8,18256,18256,0,0,375,48.68266666666667,20,0.296,352364,13814,52.29488445818424,1179.1382848359644,2885,6.3934144508093596,81.47519144974649,21.32003697939217,0.7197792734950781,2.2826918438076973,4194962944,0,13818,33.0,7.0,551,2761.0,1091.0,1823.0,1507.0,2026.0,9048.0
srt_h4096_strict_rho80_unit8,srt,4096,24,78.96331201615618,1.025553297346435,344,11523,344,2793,14623,0.8233671171171171,0.8396302250803859,0.8,17760,17760,0,0,384,46.25,22,0.22395833333333334,370124,14198,50.79424427449703,1229.9325291104615,2971,6.879325436428189,88.35451688617468,20.976342814043164,0.7287769448012114,1.992513483390212,4194987520,0,14202,35.0,5.0,347,2397.0,1060.0,1712.0,1485.0,2046.0,9060.0
srt_h4096_strict_rho80_unit8,srt,4096,25,78.85375494071147,1.0476017545789955,259,11867,259,2233,14928,0.8569460390355913,0.8698793776586446,0.8,17420,17420,0,0,395,44.10126582278481,3,0.1189873417721519,387544,14593,51.25955330207944,1281.192082412541,3036,7.050868192687631,95.40538507886231,21.77063274383545,0.7189083136618137,2.2838221937417984,4195012096,0,14597,59.0,3.0,291,2202.0,956.0,1568.0,1343.0,1862.0,9489.0
srt_h4096_strict_rho80_unit8,srt,4096,26,79.04400126622349,1.0637482953737323,493,12126,493,3139,14724,0.802135541512312,0.8242736382466551,0.8,18356,18356,0,0,350,52.44571428571429,13,0.37142857142857144,405900,14943,52.418334901332855,1333.6104173138738,3159,7.27175092510879,102.6771360039711,21.233976487070322,0.9091161154210567,2.0059529542922974,4195036672,0,14947,50.0,3.0,577,2504.0,1057.0,1700.0,1497.0,2054.0,9544.0
srt_h4096_strict_rho80_unit8,srt,4096,27,78.17848410757946,1.116059506072071,450,12619,450,2809,14925,0.8207765068191817,0.8416036991090561,0.8,18184,18184,0,0,338,53.798816568047336,2,0.4349112426035503,424084,15281,52.02478483505547,1385.6352021489292,3272,7.638498164713383,110.31563416868448,20.935133893042803,0.7531677596271038,2.0160134229809046,4195061248,0,15285,63.0,3.0,450,2457.0,1074.0,1814.0,1431.0,2088.0,9320.0
srt_h4096_strict_rho80_unit8,srt,4096,28,77.77119146413752,1.1099336409388458,404,13069,404,2428,15168,0.8426666666666667,0.8620140941122982,0.8,18000,18000,0,0,312,57.69230769230769,13,0.5769230769230769,442084,15593,51.236461794003844,1436.871663942933,3374,8.01475895382464,118.33039312250912,20.16262621805072,0.9044609107077122,2.0127641167491674,4195085824,0,15597,70.0,4.0,406,2397.0,1115.0,1803.0,1417.0,2098.0,9170.0
srt_h4096_strict_rho80_unit8,srt,4096,29,77.80963302752293,1.1236661313559775,456,13473,456,2851,14901,0.8183765377855887,0.839398377647589,0.8,18208,18208,0,0,310,58.73548387096774,8,0.6451612903225806,460292,15903,51.704801961779594,1488.5764659047127,3488,8.504446567967534,126.83483969047666,20.082786839455366,0.9117778893560171,2.1971877105534077,4195110400,0,15907,66.0,3.0,456,2492.0,1047.0,1716.0,1435.0,2155.0,9363.0
srt_h4096_strict_rho80_unit8,srt,4096,30,78.09292274446246,1.1154459811546715,856,13929,856,3850,15102,0.7624192245557351,0.796855213170114,0.8,19808,19808,0,0,311,63.69131832797428,8,0.9935691318327974,480100,16214,56.01003687828779,1544.5865027830005,3702,8.461313528940082,135.29615321941674,21.449011757969856,0.9104289878159761,2.3107342962175608,4195134976,0,16218,225.0,124.0,862,2724.0,1141.0,1910.0,1467.0,2162.0,10404.0
srt_h4096_strict_rho80_unit8,srt,4096,31,78.51153039832285,1.0884723062899153,458,14785,458,2679,15079,0.8277887571365832,0.8491384164883433,0.8,18216,18216,0,0,286,63.69230769230769,10,0.993006993006993,498316,16500,50.74893027730286,1595.3354330603033,3816,9.13421618565917,144.4303694050759,19.02166278474033,0.9903840981423855,1.82592205516994,4195159552,0,16504,391.0,5.0,588,2532.0,976.0,1686.0,1483.0,2021.0,9518.0
srt_h4096_strict_rho80_unit8,srt,4096,32,78.31079356978822,1.1005653015562276,408,15243,408,2652,14956,0.8301509769094139,0.8493866424352567,0.8,18016,18016,0,0,283,63.66077738515901,8,0.9929328621908127,516332,16783,51.998258566483855,1647.3336916267872,3919,9.045867040753365,153.47623644582927,20.28490880317986,0.9042080882936716,2.032821850851178,4195184128,0,16787,544.0,5.0,420,2555.0,963.0,1706.0,1446.0,2085.0,9261.0
srt_h4096_strict_rho80_unit8,srt,4096,33,77.76674937965261,1.1058879012912375,443,15651,443,2487,15226,0.838620841595065,0.859594647998645,0.8,18156,18156,0,0,284,63.929577464788736,49,0.9929577464788732,534488,17067,51.83203485235572,1699.165726479143,4030,9.003036990761757,162.47927343659103,19.78205087222159,0.9083753451704979,2.19267619214952,4195209728,0,17071,562.0,1.0,447,2483.0,928.0,1514.0,1387.0,2069.0,9775.0
srt_h4096_strict_rho80_unit8,srt,4096,34,77.90243902439025,1.1202815614760924,282,16094,282,1780,15450,0.8822521699406122,0.8966918165989554,0.8,17512,17512,0,0,275,63.68,14,0.9927272727272727,552000,17342,49.65594947710633,1748.8216759562492,4100,9.349057141691446,171.82833057828248,18.938730603083968,0.8943087756633759,1.9757978301495314,4195234304,0,17346,606.0,2.0,329,2211.0,916.0,1543.0,1389.0,2021.0,9432.0
srt_h4096_strict_rho80_unit8,srt,4096,35,77.52888469700542,1.084289256168259,563,16376,563,3195,14878,0.7983472848250698,0.823216953466497,0.8,18636,18636,0,0,292,63.821917808219176,25,0.9931506849315068,570636,17634,52.846298007294536,1801.6679739635438,4241,9.579127324745059,181.40745790302753,19.860685132443905,0.9984809774905443,2.4183108508586884,4195258880,0,17638,1064.0,4.0,563,2627.0,983.0,1685.0,1471.0,2267.0,9603.0
srt_h4096_strict_rho80_unit8,srt,4096,36,77.99772468714448,1.090088424248885,619,16939,619,3202,15039,0.7974019088016967,0.8244613782139137,0.8,18860,18860,0,0,296,63.71621621621622,1,0.9932432432432432,589496,17930,53.45531976595521,1855.123293729499,4395,10.118763092905283,191.52622099593282,19.941882647573948,1.165795624256134,2.4199788607656956,4195283456,0,17934,1501.0,13.0,717,2537.0,931.0,1603.0,1351.0,2034.0,10404.0
srt_h4096_strict_rho80_unit8,srt,4096,37,77.70210896309315,1.1018660436729562,632,17558,632,3467,14813,0.7832593062605753,0.8103391684901532,0.8,18912,18912,0,0,296,63.891891891891895,40,0.9932432432432432,608408,18226,53.95296145230532,1909.0762551818043,4552,10.306921994313598,201.83314299024642,20.098144192248583,1.1298053581267595,2.8102699872106314,4195308032,0,18230,2065.0,7.0,775,2832.0,1022.0,1791.0,1470.0,2210.0,9587.0
srt_h4096_strict_rho80_unit8,srt,4096,38,77.33759318423856,1.0864152803227023,575,18190,575,3145,14964,0.8008991650610148,0.8263294494450273,0.8,18684,18684,0,0,292,63.986301369863014,61,0.9931506849315068,627092,18518,54.48143282160163,1963.557688003406,4695,10.45401786826551,212.28716085851192,20.90644329600036,1.182994095608592,2.79457769356668,4195332608,0,18522,2366.0,7.0,663,2800.0,1000.0,1619.0,1363.0,2181.0,9721.0
srt_h4096_strict_rho80_unit8,srt,4096,39,77.33416510709087,1.0962954612173115,459,18765,459,2798,14963,0.8212403951701427,0.8424638252350656,0.8,18220,18220,0,0,286,63.70629370629371,11,0.993006993006993,645312,18804,53.506388034671545,2017.0640760380775,4809,10.91233092918992,223.19949178770185,20.94972619228065,1.1604563482105732,2.6146633978933096,4195357184,0,18808,2584.0,6.0,554,2703.0,911.0,1650.0,1417.0,2066.0,9473.0
srt_h4096_strict_rho80_unit8,srt,4096,40,77.90580149585607,1.083591543440814,554,19224,554,3263,14783,0.7947849462365592,0.8191843067715837,0.8,18600,18600,0,0,291,63.91752577319588,42,0.993127147766323,663912,19095,52.7680982965976,2069.832174334675,4947,11.226537907496095,234.42602969519794,19.666163882240653,1.280162874609232,2.4138209000229836,4195381760,0,19099,3196.0,2.0,606,2890.0,1026.0,1809.0,1502.0,2133.0,9240.0
srt_h4096_strict_rho80_unit8,srt,4096,41,77.79326827325234,1.1152826984123803,297,19778,297,2058,15217,0.8659799681311177,0.8808683068017367,0.8,17572,17572,0,0,275,63.89818181818182,41,0.9927272727272727,681484,19370,51.18873684667051,2121.0209111813456,5021,11.419381074607372,245.8454107698053,19.391901805996895,1.294807244092226,2.7095544077455997,4195406336,0,19374,3212.0,7.0,404,2559.0,945.0,1593.0,1304.0,2090.0,9081.0
srt_h4096_strict_rho80_unit8,srt,4096,42,76.67248400232694,1.1219995451929403,548,20075,548,3367,14661,0.7892441860465116,0.8132349678278233,0.8,18576,18576,0,0,291,63.83505154639175,36,0.993127147766323,700060,19661,53.736643090844154,2174.7575542721897,5157,11.96552082337439,257.8109315931797,20.147934142500162,1.487507926300168,2.699184125289321,4195430912,0,19665,3843.0,6.0,580,3056.0,1029.0,1683.0,1457.0,2196.0,9155.0
srt_h4096_strict_rho80_unit8,srt,4096,43,76.94650675804303,1.1482034272501997,382,20623,382,2293,15237,0.8506587762393926,0.8691956645750143,0.8,17912,17912,0,0,280,63.97142857142857,58,0.9928571428571429,717972,19941,52.45904137380421,2227.216595645994,5253,12.088149474933743,269.89908106811345,20.214146779850125,1.3772093262523413,2.5066223181784153,4195455488,0,19945,3840.0,3.0,454,2668.0,938.0,1542.0,1258.0,2092.0,9414.0
srt_h4096_strict_rho80_unit8,srt,4096,44,75.92940292902742,1.1668138731898066,293,21005,293,1816,15447,0.8798701298701299,0.8948039158894746,0.8,17556,17556,0,0,275,63.84,37,0.9927272727272727,735528,20216,51.00808558985591,2278.22468123585,5326,12.086005067452788,281.98508613556623,19.18282954208553,1.3843310493975878,2.621184054762125,4195480064,0,20220,3933.0,1.0,353,2673.0,928.0,1489.0,1310.0,2096.0,9060.0
srt_h4096_strict_rho80_unit8,srt,4096,45,76.19222979193519,1.1768331846253586,422,21298,422,2463,15187,0.840360779105799,0.8604532577903683,0.8,18072,18072,0,0,283,63.85865724381625,38,0.9929328621908127,753600,20499,52.74096636660397,2330.965647602454,5431,12.493941316381097,294.47902745194733,20.30874495021999,1.5862108636647463,2.3165805339813232,4195504640,0,20503,4323.0,3.0,454,2806.0,953.0,1559.0,1305.0,1988.0,9461.0
srt_h4096_strict_rho80_unit8,srt,4096,46,76.25044980208708,1.2090102383153183,509,21720,509,3134,14777,0.8022258414766558,0.8250237284350399,0.8,18420,18420,0,0,288,63.958333333333336,55,0.9930555555555556,772020,20787,55.67130334302783,2386.6369509454817,5558,13.43758892454207,307.9166163764894,22.20403424464166,1.6441267486661673,2.710734412074089,4195529216,0,20791,5016.0,7.0,604,3080.0,1054.0,1750.0,1388.0,2135.0,9013.0
srt_h4096_strict_rho80_unit8,srt,4096,47,76.12414036325163,1.2101907786511004,451,22229,451,2643,15094,0.8298878381350341,0.8509894570671478,0.8,18188,18188,0,0,286,63.59440559440559,3,0.993006993006993,790208,21073,53.198242865502834,2439.8351938109845,5671,13.123148327693343,321.03976470418274,19.896004071459174,1.705478386953473,2.8897970616817474,4195553792,0,21077,5312.0,4.0,567,2991.0,1008.0,1633.0,1393.0,2165.0,8998.0
srt_h4096_strict_rho80_unit8,srt,4096,48,75.64811614241272,1.2316211243651978,458,22680,458,2629,15129,0.8305335968379447,0.8519540488793783,0.8,18216,18216,0,0,286,63.69230769230769,10,0.993006993006993,808424,21359,53.22805324755609,2493.0632470585406,5786,13.374020487070084,334.4137851912528,19.669756406918168,1.77608447894454,3.016229208558798,4195578368,0,21363,5656.0,1.0,583,2997.0,1048.0,1734.0,1446.0,2051.0,8940.0
