condition,stage,task,accuracy,examples,correct,forgetting,backward_transfer
uniform_h1024,33,19,82.56880733944953,109,90,10.091743119266056,-10.091743119266056
uniform_h1024,33,20,72.27722772277228,101,73,13.861386138613852,-13.861386138613852
uniform_h1024,33,21,86.80555555555556,144,125,7.638888888888886,-7.638888888888886
uniform_h1024,33,22,81.66666666666667,120,98,10.0,-10.0
uniform_h1024,33,23,83.76068376068376,117,98,5.128205128205124,-5.128205128205124
uniform_h1024,33,24,70.93023255813954,86,61,17.441860465116278,-17.441860465116278
uniform_h1024,33,25,72.3076923076923,65,47,13.846153846153854,-13.846153846153854
uniform_h1024,33,26,84.55284552845528,123,104,10.569105691056919,-10.569105691056919
uniform_h1024,33,27,84.070796460177,113,95,7.964601769911496,-7.964601769911496
uniform_h1024,33,28,84.31372549019608,102,86,7.843137254901961,-7.843137254901961
uniform_h1024,33,29,75.43859649122807,114,86,14.035087719298247,-14.035087719298247
uniform_h1024,33,30,84.11214953271028,214,180,7.476635514018696,-7.476635514018696
uniform_h1024,33,31,91.2280701754386,114,104,5.263157894736835,-5.263157894736835
uniform_h1024,33,32,84.46601941747574,103,87,8.737864077669897,-8.737864077669897
uniform_h1024,33,33,90.990990990991,111,101,,
uniform_h1024,34,1,83.05084745762711,118,98,8.47457627118645,-8.47457627118645
uniform_h1024,34,2,90.0,130,117,6.15384615384616,-6.15384615384616
uniform_h1024,34,3,86.98630136986301,146,127,0.6849315068493098,0.6849315068493098
uniform_h1024,34,4,85.79545454545455,176,151,11.36363636363636,-11.36363636363636
uniform_h1024,34,5,83.59375,128,107,10.15625,-10.15625
uniform_h1024,34,6,82.5,120,99,4.166666666666671,-4.166666666666671
uniform_h1024,34,7,83.47826086956522,115,96,13.043478260869563,-13.043478260869563
uniform_h1024,34,8,85.71428571428571,133,114,9.774436090225564,-9.774436090225564
uniform_h1024,34,9,82.83582089552239,134,111,5.970149253731336,-5.970149253731336
uniform_h1024,34,10,85.5072463768116,138,118,5.79710144927536,-5.79710144927536
uniform_h1024,34,11,76.0,100,76,19.0,-19.0
uniform_h1024,34,12,80.17241379310344,116,93,12.06896551724138,-12.06896551724138
uniform_h1024,34,13,85.03937007874016,127,108,5.511811023622045,-5.511811023622045
uniform_h1024,34,14,84.0909090909091,132,111,9.848484848484844,-9.848484848484844
uniform_h1024,34,15,82.75862068965517,116,96,1.7241379310344769,-1.7241379310344769
uniform_h1024,34,16,77.44360902255639,133,103,11.278195488721806,-11.278195488721806
uniform_h1024,34,17,84.92063492063492,126,107,7.936507936507937,-7.936507936507937
uniform_h1024,34,18,85.84905660377359,106,91,9.433962264150935,-9.433962264150935
uniform_h1024,34,19,83.4862385321101,109,91,9.174311926605498,-9.174311926605498
uniform_h1024,34,20,78.21782178217822,101,79,7.920792079207914,-7.920792079207914
uniform_h1024,34,21,86.80555555555556,144,125,7.638888888888886,-7.638888888888886
uniform_h1024,34,22,82.5,120,99,9.166666666666671,-9.166666666666671
uniform_h1024,34,23,81.19658119658119,117,95,7.692307692307693,-7.692307692307693
uniform_h1024,34,24,79.06976744186046,86,68,9.302325581395351,-9.302325581395351
uniform_h1024,34,25,78.46153846153847,65,51,7.692307692307693,-7.692307692307693
uniform_h1024,34,26,82.11382113821138,123,101,13.00813008130082,-13.00813008130082
uniform_h1024,34,27,83.1858407079646,113,94,8.849557522123888,-8.849557522123888
uniform_h1024,34,28,84.31372549019608,102,86,7.843137254901961,-7.843137254901961
uniform_h1024,34,29,74.56140350877193,114,85,14.912280701754383,-14.912280701754383
uniform_h1024,34,30,84.11214953271028,214,180,7.476635514018696,-7.476635514018696
uniform_h1024,34,31,87.71929824561404,114,100,8.771929824561397,-8.771929824561397
uniform_h1024,34,32,82.52427184466019,103,85,10.679611650485441,-10.679611650485441
uniform_h1024,34,33,86.48648648648648,111,96,4.50450450450451,-4.50450450450451
uniform_h1024,34,34,92.85714285714286,70,65,,
uniform_h1024,35,1,85.59322033898304,118,101,5.932203389830519,-5.932203389830519
uniform_h1024,35,2,90.76923076923077,130,118,5.384615384615387,-5.384615384615387
uniform_h1024,35,3,82.87671232876713,146,121,4.794520547945197,-3.4246575342465775
uniform_h1024,35,4,86.93181818181819,176,153,10.22727272727272,-10.22727272727272
uniform_h1024,35,5,84.375,128,108,9.375,-9.375
uniform_h1024,35,6,81.66666666666667,120,98,5.0,-5.0
uniform_h1024,35,7,86.08695652173913,115,99,10.434782608695656,-10.434782608695656
uniform_h1024,35,8,81.95488721804512,133,109,13.533834586466156,-13.533834586466156
uniform_h1024,35,9,83.58208955223881,134,112,5.223880597014912,-5.223880597014912
uniform_h1024,35,10,84.78260869565217,138,117,6.521739130434781,-6.521739130434781
uniform_h1024,35,11,82.0,100,82,13.0,-13.0
uniform_h1024,35,12,79.3103448275862,116,92,12.93103448275862,-12.93103448275862
uniform_h1024,35,13,89.76377952755905,127,114,0.7874015748031553,-0.7874015748031553
uniform_h1024,35,14,85.60606060606061,132,113,8.333333333333329,-8.333333333333329
